1644286280622,0.07491936,1.1612071,10.246799,8932203422944
1644286280631,-0.064777516,1.0485454,10.326241,8932223422944
1644286280649,-0.08256166,1.1122887,10.211874,8932243422944
1644286280667,-0.0038307228,1.2590245,9.915663,8932263422944
1644286280687,-0.009241618,1.2663698,9.790829,8932283432319
1644286280707,0.07850108,1.2934818,9.668179,8932303422944
1644286280727,-0.008887277,1.047607,9.700367,8932323422944
1644286280747,0.013905523,0.9549896,9.793569,8932343422944
1644286280767,0.1345637,1.0068289,9.745282,8932363422944
1644286280787,0.2192993,1.026059,9.850924,8932383422944
1644286280807,0.35975274,1.0867187,9.9662485,8932403422944
1644286280827,0.51814353,1.0755999,10.136657,8932423422944
1644286280848,0.61033946,1.0867376,10.3536005,8932443422944
1644286280867,0.54866487,0.9879051,10.334466,8932463422944
1644286280887,0.5531564,1.0956728,10.32442,8932483430757
1644286280908,0.47184926,1.091057,10.319853,8932503422944
1644286280928,0.32577422,1.0415543,10.16713,8932523422944
1644286280947,0.19862297,1.0106978,10.067168,8932543424507
1644286280967,0.07426813,0.9568858,9.922884,8932563422944
1644286280987,0.112910554,1.1043208,9.732832,8932583422944
1644286281007,0.2967086,1.4266473,9.711342,8932603422944
1644286281028,0.367577,1.4891647,9.79105,8932623422944
1644286281048,0.4403416,1.6045365,9.737974,8932643424507
1644286281068,0.46642882,1.8096048,9.792592,8932663422944
1644286281089,0.38315848,1.7313046,9.996204,8932683422944
1644286281108,0.24030124,1.5535495,10.102852,8932703422944
1644286281128,0.08167101,1.4452071,9.847917,8932723422944
1644286281148,0.03611414,1.5542774,9.628647,8932743424507
1644286281168,0.07121313,1.7341394,9.5227165,8932763422944
1644286281188,-0.08022491,1.9774861,9.216613,8932783422944
1644286281208,-0.9065118,1.7838527,9.045476,8932803422944
1644286281228,-1.2499648,1.5693035,9.816341,8932823422944
1644286281248,-0.5128189,1.7074488,9.806957,8932843422944
1644286281268,-0.6785646,1.6274251,9.686863,8932863422944
1644286281288,-0.73803663,1.4650216,9.695195,8932883422944
1644286281307,-0.6329695,1.31638,9.777824,8932903422944
1644286281328,-0.47508624,1.295924,9.984071,8932923422944
1644286281347,-0.22729594,1.0295163,9.970844,8932943422944
1644286281368,-0.22150196,1.1903684,9.828447,8932963422944
1644286281387,-0.47019246,1.4697909,9.531326,8932983422944
1644286281408,-0.4630482,1.6157318,9.64102,8933003422944
1644286281428,-0.5097543,1.5483398,9.533136,8933023422944
1644286281448,-0.6386293,1.553291,9.455354,8933043422944
1644286281468,-0.7289674,1.6338224,9.448707,8933063422944
1644286281488,-1.2396123,1.8082447,9.551926,8933083422944
1644286281508,-1.928721,1.9180812,9.841721,8933103422944
1644286281528,-1.2180644,1.8713654,10.081466,8933123422944
1644286281548,-1.0202172,1.6998353,9.990898,8933143422944
1644286281568,-1.1637161,1.8776861,9.484094,8933163422944
1644286281588,-1.2572623,1.9209638,9.135365,8933183422944
1644286281608,-1.3499371,1.8470117,9.630944,8933203422944
1644286281628,-1.5331126,1.5300959,10.069467,8933223422944
1644286281648,-0.9310476,1.2007018,9.984425,8933243422944
1644286281668,-0.062756814,1.3416915,9.861085,8933263422944
1644286281688,0.30899566,1.0676032,9.165273,8933283422944
1644286281708,-0.39798337,0.83057725,8.100322,8933303422944
1644286281728,-1.3531454,0.95221233,7.776434,8933323422944
1644286281748,-1.5100039,0.79363954,7.8552036,8933343422944
1644286281768,-1.8960162,0.3636984,7.7469187,8933363422944
1644286281787,-1.0312785,1.0578253,7.366595,8933383422944
1644286281808,-0.43473914,1.3942969,8.836165,8933403422944
1644286281828,-0.4928512,1.0780898,10.069475,8933423422944
1644286281848,-0.2399469,0.64728683,11.131535,8933443422944
1644286281868,-0.44208455,0.5460025,10.733292,8933463422944
1644286281888,-0.73870695,0.9638194,10.182808,8933483422944
1644286281907,-0.7905367,0.8477868,10.770603,8933503422944
1644286281928,-0.9784049,0.3065057,10.426557,8933523422944
1644286281948,-1.135838,0.02965937,11.279956,8933543422944
