1642314836697,-0.1733881,-0.10786357,9.624873,59863319696168
1642314836697,-0.22857922,-0.11757445,9.679575,59863339694606
1642314836697,-0.20812316,-0.22781308,9.807215,59863359696168
1642314836702,-0.21877256,-0.29871017,9.899029,59863379696168
1642314836728,-0.2045989,-0.32373437,10.044702,59863399694606
1642314836747,-0.15526877,-0.39164352,10.216729,59863419694606
1642314836761,-0.1882034,-0.45723507,10.203236,59863439696168
1642314836781,-0.26548824,-0.46455175,10.114076,59863459696168
1642314836801,-0.28855878,-0.3234662,9.963442,59863479696168
1642314836823,-0.3669162,-0.10007763,9.907992,59863499696168
1642314836841,-0.39863458,-0.119097166,9.981638,59863519696168
1642314836863,-0.48785213,-0.26268223,9.899296,59863539696168
1642314836882,-0.45429498,-0.15417701,9.828926,59863559696168
1642314836903,-0.51051086,0.04111323,9.590952,59863579696168
1642314836921,-0.5653189,0.059558164,9.459232,59863599694606
1642314836943,-0.5784392,-0.11650185,9.418608,59863619694606
1642314836963,-0.49525496,-0.21930887,9.485568,59863639694606
1642314836984,-0.2852835,-0.142704,9.781234,59863659694606
1642314837006,-0.1768549,-0.13189179,9.890226,59863679694606
1642314837022,-0.20908085,-0.2714546,9.8652115,59863699694606
1642314837042,-0.24847983,-0.18667111,9.850733,59863719694606
1642314837062,-0.28716055,-0.03143108,9.619031,59863739694606
1642314837082,-0.2944964,0.1563701,9.469565,59863759694606
1642314837102,-0.6396158,0.00500867,9.302374,59863779694606
1642314837122,-0.3188598,0.18214127,9.722757,59863799694606
1642314837143,-0.32807267,-0.19207244,9.476921,59863819696168
1642314837163,-0.2298242,-0.25570074,9.554512,59863839694606
1642314837184,-0.056627657,-0.085444264,9.792065,59863859696168
1642314837202,0.08839393,-0.113695845,9.803911,59863879694606
1642314837222,-0.034984075,-0.13221739,9.495069,59863899694606
1642314837242,0.039025486,0.012564771,9.641096,59863919694606
1642314837263,0.21022049,-0.1129297,10.0800295,59863939694606
1642314837282,0.14958014,-0.25989538,10.363532,59863959694606
1642314837302,0.1632271,-0.13499467,10.4917555,59863979694606
1642314837323,0.052940585,0.033020828,10.442263,59863999694606
1642314837342,-0.06655881,0.3588238,9.946922,59864019694606
1642314837361,0.1550485,0.37303576,10.200075,59864039694606
1642314837382,-0.48635814,-0.3238589,10.1854515,59864059694606
1642314837401,-0.34347218,-0.22052513,10.207334,59864079694606
1642314837422,-0.36980838,-0.27456704,10.064821,59864099694606
1642314837441,-0.2984037,-0.1813081,9.99156,59864119694606
1642314837463,-0.3201814,-0.07988014,9.727316,59864139694606
1642314837482,-0.39568493,-0.0101801455,9.3105135,59864159694606
1642314837503,-0.34951514,-0.15863024,9.505814,59864179694606
1642314837522,-0.38344577,-0.22608925,9.36536,59864199694606
1642314837543,-0.44196007,-0.05802587,9.148206,59864219694606
1642314837563,-0.4197802,-0.038039077,9.429362,59864239694606
1642314837583,-0.30806673,-0.16684712,9.748002,59864259694606
1642314837602,-0.24171859,-0.16360058,9.770373,59864279694606
1642314837623,-0.17038096,0.23102131,9.613285,59864299694606
1642314837642,-0.10074801,0.39618292,9.693816,59864319694606
1642314837662,-0.054568645,0.06124368,10.011,59864339694606
1642314837681,-0.05704904,-0.055306062,10.02143,59864359694606
1642314837702,-0.24273375,0.011233594,9.668649,59864379694606
1642314837721,-0.32457715,-0.015389929,9.610422,59864399694606
1642314837742,-0.37801573,-0.15395674,9.551725,59864419694606
1642314837761,-0.25172636,-0.26752812,9.766246,59864439694606
1642314837783,-0.22873245,-0.13690045,9.61769,59864459694606
1642314837802,-0.29557854,0.064787105,9.371366,59864479694606
1642314837823,-0.3305339,0.023108834,9.486545,59864499694606
1642314837844,-0.20072988,0.067152575,9.640895,59864519696168
1642314837863,-0.021758504,0.09622775,9.915395,59864539694606
1642314837882,-0.016788144,-0.035893872,10.032385,59864559694606
1642314837903,-0.17808072,-0.024890121,9.910166,59864579694606
